protocol;pkt_length;pkt_rate;pkt_count;ip_ttl;status
UDP;83;3850;228670;64;DDOS-Attack
TCP;1290;1;97;32;Normal
ICMP;87;2174;129717;64;DDOS-Attack
TCP;487;1;66;64;Normal
UDP;63;1559;89597;64;DDOS-Attack
ICMP;69;500;27658;64;DDOS-Attack
UDP;52;1648;100967;64;DDOS-Attack
UDP;40;1253;78510;64;DDOS-Attack
UDP;1190;78;4577;64;Normal
ICMP;66;1091;65285;64;DDOS-Attack
ICMP;80;3886;230388;64;DDOS-Attack
ICMP;45;2119;122353;64;DDOS-Attack
TCP;1202;62;3588;128;Normal
UDP;496;1;216;128;Normal
UDP;786;144;8785;64;Normal
ICMP;58;5736;343295;64;DDOS-Attack
ICMP;84;866;48653;64;DDOS-Attack
ICMP;59;1291;77681;64;DDOS-Attack
TCP;420;20;1108;64;Normal
UDP;328;39;2373;32;Normal
UDP;72;500;33863;64;DDOS-Attack
ICMP;63;3246;191880;64;DDOS-Attack
TCP;742;85;5236;128;Normal
UDP;441;157;9383;128;Normal
TCP;1480;134;8206;64;Normal
UDP;81;4306;259573;64;DDOS-Attack
UDP;71;1465;83411;64;DDOS-Attack
ICMP;58;2312;138385;64;DDOS-Attack
ICMP;103;4728;286813;64;DDOS-Attack
TCP;682;100;5835;128;Normal
UDP;76;2711;166768;64;DDOS-Attack
ICMP;58;4121;245751;64;DDOS-Attack
ICMP;75;500;26423;64;DDOS-Attack
UDP;74;500;33450;64;DDOS-Attack
UDP;79;12147;730394;64;DDOS-Attack
UDP;64;500;34637;64;DDOS-Attack
ICMP;76;12637;759130;64;DDOS-Attack
UDP;92;500;30004;64;DDOS-Attack
ICMP;77;1000;56976;64;DDOS-Attack
ICMP;79;500;31134;64;DDOS-Attack
UDP;87;920;54789;64;DDOS-Attack
TCP;737;68;4065;32;Normal
UDP;40;1000;58451;64;DDOS-Attack
TCP;53;6285;375831;64;DDOS-Attack
UDP;69;1000;63283;64;DDOS-Attack
UDP;78;3408;200190;64;DDOS-Attack
UDP;657;1;1;64;Normal
ICMP;66;1362;82512;64;DDOS-Attack
ICMP;124;19;1034;64;Normal
UDP;82;2060;125121;64;DDOS-Attack
UDP;76;1087;64400;64;DDOS-Attack
ICMP;62;2252;136726;64;DDOS-Attack
ICMP;70;1645;99104;64;DDOS-Attack
UDP;75;500;29556;64;DDOS-Attack
TCP;784;25;1302;64;Normal
ICMP;50;1039;60335;64;DDOS-Attack
UDP;96;500;29180;64;DDOS-Attack
ICMP;58;773;46372;64;DDOS-Attack
TCP;51;5777;348106;64;DDOS-Attack
TCP;65;2282;132266;64;DDOS-Attack
ICMP;85;1258;75027;64;DDOS-Attack
UDP;54;632;33311;64;DDOS-Attack
UDP;99;5454;323573;64;DDOS-Attack
TCP;79;3303;202287;64;DDOS-Attack
UDP;58;1000;60042;64;DDOS-Attack
UDP;93;9636;579441;64;DDOS-Attack
UDP;88;1000;55065;64;DDOS-Attack
TCP;878;56;3373;32;Normal
UDP;81;1809;107929;64;DDOS-Attack
UDP;79;1000;60295;64;DDOS-Attack
UDP;45;1000;63078;64;DDOS-Attack
UDP;69;500;25910;64;DDOS-Attack
ICMP;49;1460;86017;64;DDOS-Attack
TCP;952;150;9023;64;Normal
UDP;43;1878;110845;64;DDOS-Attack
ICMP;588;72;4234;64;Normal
ICMP;230;1;239;128;Normal
UDP;645;114;6678;64;Normal
ICMP;76;1040;66821;64;DDOS-Attack
UDP;90;1000;56675;64;DDOS-Attack
ICMP;69;500;25860;64;DDOS-Attack
UDP;77;1000;59298;64;DDOS-Attack
UDP;595;98;5891;64;Normal
UDP;104;762;44829;64;DDOS-Attack
UDP;83;1000;57113;64;DDOS-Attack
TCP;399;1;182;32;Normal
UDP;80;10435;622791;64;DDOS-Attack
UDP;76;500;34574;64;DDOS-Attack
UDP;72;7271;436104;64;DDOS-Attack
TCP;95;111;6673;64;Normal
ICMP;58;500;32425;64;DDOS-Attack
TCP;652;221;13172;64;Normal
UDP;68;1238;71332;64;DDOS-Attack
TCP;824;3;375;64;Normal
ICMP;70;2651;161500;64;DDOS-Attack
TCP;248;81;4748;64;Normal
TCP;566;113;6760;64;Normal
UDP;72;500;25183;64;DDOS-Attack
ICMP;87;1182;73439;64;DDOS-Attack
TCP;49;500;34594;64;DDOS-Attack
UDP;46;1000;62449;64;DDOS-Attack
ICMP;87;1060;60977;64;DDOS-Attack
ICMP;59;1000;61346;64;DDOS-Attack
ICMP;51;1000;56419;64;DDOS-Attack
UDP;82;1000;57167;64;DDOS-Attack
ICMP;48;4250;259423;64;DDOS-Attack
UDP;774;136;8187;128;Normal
ICMP;87;2277;140039;64;DDOS-Attack
UDP;58;500;31026;64;DDOS-Attack
ICMP;61;6077;369322;64;DDOS-Attack
ICMP;86;3880;235912;64;DDOS-Attack
ICMP;77;2987;179330;64;DDOS-Attack
UDP;73;2689;162341;64;DDOS-Attack
UDP;53;1000;55583;64;DDOS-Attack
TCP;652;79;4556;64;Normal
ICMP;81;1000;63892;64;DDOS-Attack
TCP;913;54;3220;64;Normal
ICMP;82;1000;63585;64;DDOS-Attack
UDP;70;1000;60258;64;DDOS-Attack
ICMP;72;3228;193053;64;DDOS-Attack
TCP;259;35;2171;32;Normal
ICMP;62;4074;244092;64;DDOS-Attack
UDP;57;1000;62058;64;DDOS-Attack
UDP;73;4242;250091;64;DDOS-Attack
UDP;104;4194;248231;64;DDOS-Attack
ICMP;87;1000;55346;64;DDOS-Attack
UDP;57;686;39422;64;DDOS-Attack
UDP;74;2417;141380;64;DDOS-Attack
ICMP;86;1000;57228;64;DDOS-Attack
UDP;64;1108;64367;64;DDOS-Attack
UDP;89;2762;166500;64;DDOS-Attack
ICMP;62;1314;82836;64;DDOS-Attack
TCP;799;82;5067;64;Normal
TCP;60;500;31427;64;DDOS-Attack
UDP;67;2447;147167;64;DDOS-Attack
TCP;57;1000;64323;64;DDOS-Attack
TCP;48;1000;60060;64;DDOS-Attack
TCP;67;13331;796183;64;DDOS-Attack
UDP;241;80;4609;32;Normal
ICMP;59;2341;144740;64;DDOS-Attack
ICMP;66;5792;345450;64;DDOS-Attack
ICMP;82;1000;58416;64;DDOS-Attack
ICMP;67;3968;242601;64;DDOS-Attack
TCP;57;522;34370;64;DDOS-Attack
TCP;78;500;27718;64;DDOS-Attack
ICMP;79;1000;60605;64;DDOS-Attack
UDP;640;1;135;32;Normal
ICMP;73;1000;60411;64;DDOS-Attack
ICMP;62;500;25171;64;DDOS-Attack
ICMP;57;1000;58229;64;DDOS-Attack
UDP;73;500;34882;64;DDOS-Attack
ICMP;71;582;34759;64;DDOS-Attack
TCP;424;53;3063;128;Normal
ICMP;70;9532;576346;64;DDOS-Attack
UDP;273;112;6685;64;Normal
ICMP;63;515;31768;64;DDOS-Attack
TCP;939;77;4669;64;Normal
ICMP;1078;63;3760;64;Normal
UDP;87;2617;160193;64;DDOS-Attack
ICMP;56;5884;355523;64;DDOS-Attack
ICMP;59;4281;258893;64;DDOS-Attack
UDP;66;3873;232755;64;DDOS-Attack
UDP;66;3389;204647;64;DDOS-Attack
UDP;63;500;26032;64;DDOS-Attack
UDP;286;42;2437;128;Normal
UDP;86;1000;58910;64;DDOS-Attack
TCP;416;98;5815;64;Normal
ICMP;519;34;2204;128;Normal
UDP;915;168;10243;128;Normal
ICMP;68;1000;64523;64;DDOS-Attack
TCP;1066;171;10428;32;Normal
ICMP;46;9156;546981;64;DDOS-Attack
TCP;41;500;25798;64;DDOS-Attack
ICMP;89;7453;449723;64;DDOS-Attack
TCP;706;31;1995;32;Normal
TCP;587;137;8406;64;Normal
UDP;73;2454;150711;64;DDOS-Attack
UDP;91;500;27675;64;DDOS-Attack
ICMP;78;500;30071;64;DDOS-Attack
ICMP;53;978;61834;64;DDOS-Attack
UDP;85;2468;150146;64;DDOS-Attack
UDP;56;1194;67969;64;DDOS-Attack
UDP;841;1;45;64;Normal
UDP;74;1853;111828;64;DDOS-Attack
UDP;68;7571;450854;64;DDOS-Attack
UDP;88;500;26448;64;DDOS-Attack
TCP;290;52;2981;64;Normal
ICMP;76;1000;55920;64;DDOS-Attack
TCP;733;201;12151;64;Normal
ICMP;66;4676;278163;64;DDOS-Attack
TCP;219;158;9674;64;Normal
TCP;921;140;8466;64;Normal
TCP;64;11021;659979;64;DDOS-Attack
UDP;78;5475;327623;64;DDOS-Attack
UDP;359;110;6467;128;Normal
TCP;587;9;488;64;Normal
UDP;553;135;8199;64;Normal
UDP;83;500;31276;64;DDOS-Attack
ICMP;73;3457;212174;64;DDOS-Attack
UDP;583;158;9340;128;Normal
TCP;356;120;7082;64;Normal
UDP;795;81;4886;64;Normal
ICMP;84;932;56685;64;DDOS-Attack
ICMP;56;500;33132;64;DDOS-Attack
ICMP;65;1962;119719;64;DDOS-Attack
TCP;95;500;28734;64;DDOS-Attack
ICMP;831;61;3856;255;Normal
UDP;74;1208;70719;64;DDOS-Attack
UDP;64;3304;202254;64;DDOS-Attack
ICMP;63;1405;86223;64;DDOS-Attack
ICMP;73;3016;177331;64;DDOS-Attack
UDP;67;662;36898;64;DDOS-Attack
TCP;808;1;209;128;Normal
TCP;464;67;4126;64;Normal
TCP;706;68;4259;255;Normal
UDP;49;610;35680;64;DDOS-Attack
UDP;85;1000;55555;64;DDOS-Attack
ICMP;86;9927;599827;64;DDOS-Attack
UDP;99;1586;98071;64;DDOS-Attack
TCP;995;57;3495;64;Normal
UDP;81;1603;97834;64;DDOS-Attack
TCP;402;143;8680;128;Normal
UDP;58;1805;108321;64;DDOS-Attack
UDP;77;2921;175673;64;DDOS-Attack
ICMP;80;10294;615487;64;DDOS-Attack
ICMP;74;3008;185347;64;DDOS-Attack
TCP;40;1;134;64;Normal
TCP;660;46;2950;32;Normal
TCP;503;143;8588;32;Normal
UDP;49;500;34013;64;DDOS-Attack
TCP;418;48;2694;64;Normal
UDP;71;500;25918;64;DDOS-Attack
UDP;122;175;10353;64;Normal
UDP;636;28;1615;64;Normal
TCP;982;70;4377;64;Normal
ICMP;61;2388;144183;64;DDOS-Attack
UDP;85;500;26699;64;DDOS-Attack
ICMP;60;1000;62338;64;DDOS-Attack
TCP;757;89;5279;128;Normal
UDP;72;2687;161558;64;DDOS-Attack
UDP;40;214;12887;64;Normal
ICMP;47;2901;174122;64;DDOS-Attack
UDP;559;15;878;64;Normal
UDP;61;1000;59430;64;DDOS-Attack
UDP;74;500;33141;64;DDOS-Attack
TCP;504;165;9834;64;Normal
TCP;65;2749;168541;64;DDOS-Attack
ICMP;63;1000;60384;64;DDOS-Attack
ICMP;68;2797;165475;64;DDOS-Attack
ICMP;82;3284;197987;64;DDOS-Attack
UDP;60;500;27860;64;DDOS-Attack
TCP;72;2753;167976;64;DDOS-Attack
ICMP;82;2369;139641;64;DDOS-Attack
UDP;69;1000;64413;64;DDOS-Attack
TCP;56;500;26446;64;DDOS-Attack
TCP;587;133;8036;64;Normal
ICMP;59;5213;316366;64;DDOS-Attack
TCP;549;141;8297;128;Normal
UDP;40;1634;101951;64;DDOS-Attack
TCP;67;1052;66541;64;DDOS-Attack
TCP;886;228;13659;64;Normal
UDP;742;144;8764;64;Normal
ICMP;78;5894;351968;64;DDOS-Attack
UDP;40;104;6364;128;Normal
ICMP;85;1965;116130;64;DDOS-Attack
UDP;333;62;3698;64;Normal
TCP;744;79;4565;64;Normal
TCP;464;103;6212;255;Normal
TCP;888;133;7801;128;Normal
ICMP;82;829;52416;64;DDOS-Attack
TCP;1157;143;8483;128;Normal
ICMP;60;1000;63191;64;DDOS-Attack
UDP;66;4121;251805;64;DDOS-Attack
TCP;348;125;7362;128;Normal
ICMP;106;1000;56427;64;DDOS-Attack
ICMP;76;3124;185855;64;DDOS-Attack
UDP;83;689;42637;64;DDOS-Attack
TCP;181;26;1536;64;Normal
TCP;460;1;186;32;Normal
UDP;49;500;25131;64;DDOS-Attack
TCP;995;123;7463;32;Normal
UDP;65;1464;90204;64;DDOS-Attack
UDP;173;85;5170;128;Normal
TCP;732;158;9625;128;Normal
ICMP;74;500;30239;64;DDOS-Attack
ICMP;61;951;60228;64;DDOS-Attack
TCP;517;25;1306;255;Normal
UDP;66;1000;55116;64;DDOS-Attack
UDP;66;9585;577015;64;DDOS-Attack
UDP;40;1000;57675;64;DDOS-Attack
UDP;65;3859;232386;64;DDOS-Attack
UDP;49;3706;226667;64;DDOS-Attack
UDP;590;132;8083;64;Normal
ICMP;65;1387;81345;64;DDOS-Attack
UDP;64;1853;113198;64;DDOS-Attack
TCP;633;86;5090;64;Normal
TCP;60;1760;108617;64;DDOS-Attack
TCP;330;64;3953;64;Normal
UDP;273;89;5320;128;Normal
UDP;79;1514;88726;64;DDOS-Attack
TCP;40;1000;60562;64;DDOS-Attack
ICMP;59;500;34249;64;DDOS-Attack
UDP;75;6781;401870;64;DDOS-Attack
UDP;98;736;45443;64;DDOS-Attack
UDP;64;6567;397707;64;DDOS-Attack
ICMP;78;2729;164091;64;DDOS-Attack
UDP;53;1000;62420;64;DDOS-Attack
UDP;81;1281;77177;64;DDOS-Attack
TCP;1123;140;8260;64;Normal
UDP;90;3925;234394;64;DDOS-Attack
UDP;51;1373;81591;64;DDOS-Attack
ICMP;66;4473;270100;64;DDOS-Attack
TCP;680;170;10083;64;Normal
TCP;1500;1;1;255;Normal
ICMP;68;4397;266077;64;DDOS-Attack
TCP;741;100;6074;128;Normal
TCP;580;4;274;64;Normal
TCP;365;50;2904;128;Normal
ICMP;62;2318;135913;64;DDOS-Attack
ICMP;96;500;29199;64;DDOS-Attack
UDP;102;500;27171;64;DDOS-Attack
TCP;79;1489;88460;64;DDOS-Attack
ICMP;68;1000;59177;64;DDOS-Attack
TCP;55;1184;70751;64;DDOS-Attack
TCP;873;92;5646;128;Normal
ICMP;471;17;970;32;Normal
TCP;933;40;2429;128;Normal
TCP;399;55;3279;32;Normal
ICMP;65;5896;357125;64;DDOS-Attack
TCP;76;15;777;64;Normal
UDP;44;1000;63132;64;DDOS-Attack
TCP;566;104;6429;32;Normal
UDP;73;500;28719;64;DDOS-Attack
UDP;71;552;28535;64;DDOS-Attack
UDP;76;1468;88558;64;DDOS-Attack
ICMP;82;2501;150005;64;DDOS-Attack
TCP;79;1000;58983;64;DDOS-Attack
TCP;921;112;6918;64;Normal
UDP;44;1458;87580;64;DDOS-Attack
TCP;56;157;9384;64;Normal
UDP;680;1;140;128;Normal
UDP;70;1000;55306;64;DDOS-Attack
UDP;81;962;53167;64;DDOS-Attack
ICMP;104;76;4552;64;Normal
ICMP;74;2180;129033;64;DDOS-Attack
TCP;837;155;9248;64;Normal
ICMP;75;2694;161023;64;DDOS-Attack
UDP;83;898;56419;64;DDOS-Attack
TCP;873;137;8200;128;Normal
UDP;57;1291;76341;64;DDOS-Attack
UDP;62;3201;190136;64;DDOS-Attack
TCP;256;75;4456;64;Normal
UDP;62;1000;56553;64;DDOS-Attack
TCP;52;112;6862;128;Normal
ICMP;57;1000;62593;64;DDOS-Attack
UDP;503;155;9261;128;Normal
TCP;365;1;11;64;Normal
ICMP;81;500;34727;64;DDOS-Attack
ICMP;649;92;5598;64;Normal
UDP;61;3264;200554;64;DDOS-Attack
TCP;1359;26;1444;64;Normal
TCP;888;90;5437;32;Normal
UDP;51;4862;291394;64;DDOS-Attack
UDP;65;1430;83142;64;DDOS-Attack
TCP;47;2819;167086;64;DDOS-Attack
UDP;40;1000;60956;64;DDOS-Attack
TCP;490;115;7016;64;Normal
UDP;99;3352;199731;64;DDOS-Attack
TCP;827;99;5823;128;Normal
ICMP;788;59;3604;64;Normal
ICMP;67;500;29891;64;DDOS-Attack
UDP;62;2938;177275;64;DDOS-Attack
ICMP;48;1000;59480;64;DDOS-Attack
UDP;54;552;37228;64;DDOS-Attack
UDP;90;2104;128302;64;DDOS-Attack
UDP;76;3218;189021;64;DDOS-Attack
TCP;449;145;8729;128;Normal
UDP;57;3036;177472;64;DDOS-Attack
UDP;84;500;31760;64;DDOS-Attack
ICMP;63;908;55812;64;DDOS-Attack
TCP;436;1;21;64;Normal
ICMP;684;59;3536;32;Normal
UDP;312;121;7287;32;Normal
UDP;90;1110;68608;64;DDOS-Attack
ICMP;88;10610;639820;64;DDOS-Attack
ICMP;55;3586;219004;64;DDOS-Attack
UDP;559;84;5110;32;Normal
ICMP;74;3404;201553;64;DDOS-Attack
TCP;739;6;494;128;Normal
TCP;40;1000;57919;64;DDOS-Attack
UDP;97;950;55646;64;DDOS-Attack
ICMP;68;5766;343993;64;DDOS-Attack
TCP;81;500;28939;64;DDOS-Attack
TCP;178;19;967;64;Normal
UDP;66;658;40403;64;DDOS-Attack
ICMP;81;500;28065;64;DDOS-Attack
UDP;78;1000;63958;64;DDOS-Attack
ICMP;56;500;27678;64;DDOS-Attack
UDP;68;6023;364789;64;DDOS-Attack
UDP;89;2018;117645;64;DDOS-Attack
ICMP;97;2320;137161;64;DDOS-Attack
UDP;82;6553;391124;64;DDOS-Attack
UDP;71;7470;450218;64;DDOS-Attack
ICMP;72;500;34086;64;DDOS-Attack
ICMP;72;1153;66368;64;DDOS-Attack
ICMP;87;1229;78324;64;DDOS-Attack
UDP;537;1;1;64;Normal
ICMP;49;4678;279529;64;DDOS-Attack
UDP;96;1000;56826;64;DDOS-Attack
UDP;61;8312;499922;64;DDOS-Attack
ICMP;71;1945;119120;64;DDOS-Attack
UDP;774;156;9427;64;Normal
UDP;209;84;4896;255;Normal
UDP;59;606;37939;64;DDOS-Attack
ICMP;42;9815;586528;64;DDOS-Attack
TCP;1123;41;2497;32;Normal
TCP;608;77;4807;64;Normal
UDP;85;4185;251164;64;DDOS-Attack
ICMP;65;1000;62124;64;DDOS-Attack
UDP;53;500;30001;64;DDOS-Attack
TCP;135;155;9341;64;Normal
TCP;363;134;8225;64;Normal
ICMP;89;1000;55471;64;DDOS-Attack
ICMP;52;500;34656;64;DDOS-Attack
UDP;79;1000;63569;64;DDOS-Attack
TCP;805;52;3165;64;Normal
UDP;69;1234;70032;64;DDOS-Attack
UDP;74;2935;174724;64;DDOS-Attack
ICMP;48;2679;161943;64;DDOS-Attack
ICMP;62;13282;796550;64;DDOS-Attack
ICMP;78;1294;78535;64;DDOS-Attack
TCP;972;76;4465;64;Normal
UDP;58;1434;81115;64;DDOS-Attack
ICMP;60;824;44817;64;DDOS-Attack
UDP;68;2320;140273;64;DDOS-Attack
TCP;50;1000;56067;64;DDOS-Attack
TCP;601;116;6863;64;Normal
ICMP;75;766;48818;64;DDOS-Attack
ICMP;80;2033;120371;64;DDOS-Attack
ICMP;63;1000;56225;64;DDOS-Attack
ICMP;61;3635;218531;64;DDOS-Attack
UDP;80;4121;243133;64;DDOS-Attack
TCP;632;261;15664;128;Normal
TCP;300;1;246;64;Normal
ICMP;836;106;6401;64;Normal
UDP;71;1000;61971;64;DDOS-Attack
TCP;61;1087;68652;64;DDOS-Attack
UDP;60;3236;193512;64;DDOS-Attack
UDP;699;53;3157;64;Normal
UDP;62;6113;366374;64;DDOS-Attack
TCP;950;135;8038;128;Normal
TCP;94;2440;148127;64;DDOS-Attack
UDP;59;1848;113494;64;DDOS-Attack
UDP;51;6650;395208;64;DDOS-Attack
UDP;78;3215;195377;64;DDOS-Attack
ICMP;77;2211;134832;64;DDOS-Attack
ICMP;116;177;10683;64;Normal
UDP;74;1000;58957;64;DDOS-Attack
UDP;61;2066;122542;64;DDOS-Attack
UDP;52;5259;313668;64;DDOS-Attack
UDP;74;500;34747;64;DDOS-Attack
UDP;51;1928;111664;64;DDOS-Attack
UDP;56;1000;55461;64;DDOS-Attack
ICMP;621;12;775;128;Normal
ICMP;81;9963;601374;64;DDOS-Attack
UDP;84;500;33443;64;DDOS-Attack
ICMP;1165;82;5079;64;Normal
UDP;69;2175;129099;64;DDOS-Attack
TCP;72;5606;341270;64;DDOS-Attack
UDP;68;2160;133366;64;DDOS-Attack
ICMP;64;2636;162450;64;DDOS-Attack
UDP;73;6944;421001;64;DDOS-Attack
UDP;86;2398;139216;64;DDOS-Attack
UDP;84;623;38585;64;DDOS-Attack
ICMP;79;1000;62779;64;DDOS-Attack
ICMP;94;4959;294165;64;DDOS-Attack
UDP;79;1819;108328;64;DDOS-Attack
TCP;94;1;74;64;Normal
TCP;871;61;3491;32;Normal
UDP;83;110;6633;64;Normal
ICMP;606;1;119;64;Normal
UDP;765;79;4826;128;Normal
UDP;75;1890;117553;64;DDOS-Attack
UDP;64;7061;420960;64;DDOS-Attack
TCP;690;107;6449;64;Normal
TCP;123;69;4306;64;Normal
UDP;63;1000;63998;64;DDOS-Attack
UDP;55;7218;428715;64;DDOS-Attack
UDP;83;651;38988;64;DDOS-Attack
TCP;204;146;8576;128;Normal
TCP;473;44;2593;128;Normal
ICMP;83;4316;255421;64;DDOS-Attack
UDP;83;616;36743;64;DDOS-Attack
UDP;76;2464;151646;64;DDOS-Attack
UDP;92;1000;62609;64;DDOS-Attack
ICMP;85;1749;109200;64;DDOS-Attack
TCP;73;2695;156769;64;DDOS-Attack
TCP;947;142;8553;64;Normal
UDP;61;1000;62698;64;DDOS-Attack
ICMP;71;500;29492;64;DDOS-Attack
UDP;69;1000;62228;64;DDOS-Attack
UDP;55;1211;71318;64;DDOS-Attack
TCP;67;7891;473696;64;DDOS-Attack
TCP;926;113;6645;64;Normal
UDP;54;10120;603275;64;DDOS-Attack
ICMP;68;681;42331;64;DDOS-Attack
ICMP;96;2541;155360;64;DDOS-Attack
TCP;469;105;6281;64;Normal
UDP;443;70;4379;64;Normal
TCP;65;500;27860;64;DDOS-Attack
ICMP;60;1637;101333;64;DDOS-Attack
UDP;748;64;3656;64;Normal
ICMP;1213;84;5091;64;Normal
UDP;40;500;27990;64;DDOS-Attack
UDP;91;3676;224405;64;DDOS-Attack
ICMP;66;500;31812;64;DDOS-Attack
UDP;69;500;28492;64;DDOS-Attack
TCP;238;1;1;128;Normal
UDP;69;1643;98823;64;DDOS-Attack
ICMP;67;1000;57450;64;DDOS-Attack
UDP;566;63;3709;32;Normal
UDP;88;5763;348343;64;DDOS-Attack
UDP;446;1;138;32;Normal
UDP;64;945;56804;64;DDOS-Attack
TCP;431;76;4642;64;Normal
UDP;88;780;51733;64;DDOS-Attack
UDP;89;5112;305014;64;DDOS-Attack
ICMP;99;3320;197318;64;DDOS-Attack
ICMP;51;1063;63984;64;DDOS-Attack
ICMP;84;1770;108962;64;DDOS-Attack
UDP;70;1000;63539;64;DDOS-Attack
ICMP;92;1000;60140;64;DDOS-Attack
UDP;79;8063;481202;64;DDOS-Attack
UDP;79;3042;179714;64;DDOS-Attack
UDP;52;3567;210358;64;DDOS-Attack
ICMP;54;3695;216733;64;DDOS-Attack
UDP;44;4070;246575;64;DDOS-Attack
UDP;45;1367;79013;64;DDOS-Attack
TCP;744;81;4824;64;Normal
ICMP;100;693;42857;64;DDOS-Attack
TCP;440;78;4486;128;Normal
UDP;47;1000;63844;64;DDOS-Attack
ICMP;1134;70;4317;64;Normal
ICMP;761;126;7410;64;Normal
UDP;72;1000;62731;64;DDOS-Attack
TCP;75;2352;143473;64;DDOS-Attack
UDP;72;500;26503;64;DDOS-Attack
ICMP;83;5712;344007;64;DDOS-Attack
TCP;50;1000;60128;64;DDOS-Attack
UDP;79;500;27571;64;DDOS-Attack
UDP;75;5886;349098;64;DDOS-Attack
UDP;57;3061;180623;64;DDOS-Attack
UDP;75;5320;321404;64;DDOS-Attack
UDP;67;5214;315531;64;DDOS-Attack
UDP;76;1000;59888;64;DDOS-Attack
UDP;77;1922;116953;64;DDOS-Attack
TCP;366;149;9036;255;Normal
ICMP;70;4010;237606;64;DDOS-Attack
TCP;55;3096;185431;64;DDOS-Attack
UDP;63;500;25663;64;DDOS-Attack
TCP;428;110;6650;64;Normal
UDP;63;2875;176918;64;DDOS-Attack
ICMP;793;46;2712;64;Normal
ICMP;96;1761;103756;64;DDOS-Attack
UDP;64;1000;55399;64;DDOS-Attack
UDP;640;98;5754;32;Normal
ICMP;88;500;27692;64;DDOS-Attack
ICMP;82;1000;60905;64;DDOS-Attack
ICMP;65;2160;127055;64;DDOS-Attack
ICMP;63;1000;57203;64;DDOS-Attack
TCP;40;1000;58820;64;DDOS-Attack
TCP;40;4762;286408;64;DDOS-Attack
UDP;59;4534;270444;64;DDOS-Attack
ICMP;66;712;45648;64;DDOS-Attack
ICMP;93;500;29497;64;DDOS-Attack
ICMP;50;782;42424;64;DDOS-Attack
UDP;80;2590;159508;64;DDOS-Attack
ICMP;78;5854;354671;64;DDOS-Attack
ICMP;71;735;42648;64;DDOS-Attack
ICMP;1183;43;2395;255;Normal
ICMP;69;3131;187546;64;DDOS-Attack
ICMP;69;3789;224280;64;DDOS-Attack
UDP;73;4272;257656;64;DDOS-Attack
ICMP;82;5971;356700;64;DDOS-Attack
UDP;72;1000;56321;64;DDOS-Attack
TCP;948;107;6387;128;Normal
ICMP;75;500;34604;64;DDOS-Attack
UDP;859;113;6828;64;Normal
ICMP;61;2528;147812;64;DDOS-Attack
ICMP;57;599;35642;64;DDOS-Attack
TCP;810;70;4098;128;Normal
ICMP;57;2025;118754;64;DDOS-Attack
TCP;559;228;13504;128;Normal
TCP;796;106;6432;64;Normal
UDP;84;6493;385596;64;DDOS-Attack
ICMP;71;1000;62906;64;DDOS-Attack
UDP;46;1000;56516;64;DDOS-Attack
ICMP;97;2646;157103;64;DDOS-Attack
UDP;68;1000;63293;64;DDOS-Attack
TCP;207;83;5175;128;Normal
UDP;61;3305;202017;64;DDOS-Attack
ICMP;83;1441;83310;64;DDOS-Attack
ICMP;89;3612;212762;64;DDOS-Attack
UDP;374;102;6176;32;Normal
ICMP;43;9840;592138;64;DDOS-Attack
UDP;51;899;51447;64;DDOS-Attack
ICMP;63;1267;75273;64;DDOS-Attack
TCP;511;168;10091;64;Normal
ICMP;66;500;25472;64;DDOS-Attack
UDP;96;3188;194895;64;DDOS-Attack
ICMP;71;551;31026;64;DDOS-Attack
UDP;927;156;9425;64;Normal
UDP;60;1094;67859;64;DDOS-Attack
TCP;1287;179;10649;64;Normal
UDP;77;1678;101535;64;DDOS-Attack
ICMP;70;3112;184981;64;DDOS-Attack
ICMP;40;1000;58675;64;DDOS-Attack
TCP;354;225;13349;64;Normal
ICMP;44;1000;59676;64;DDOS-Attack
ICMP;76;1480;93235;64;DDOS-Attack
UDP;76;500;34920;64;DDOS-Attack
UDP;360;1;235;64;Normal
UDP;768;100;5875;32;Normal
ICMP;41;2742;167773;64;DDOS-Attack
UDP;81;1000;56987;64;DDOS-Attack
ICMP;67;1740;102448;64;DDOS-Attack
ICMP;62;500;31676;64;DDOS-Attack
UDP;56;4005;237181;64;DDOS-Attack
UDP;63;500;29571;64;DDOS-Attack
ICMP;45;1000;63001;64;DDOS-Attack
ICMP;1172;130;7629;64;Normal
UDP;47;6862;413109;64;DDOS-Attack
ICMP;58;7266;437992;64;DDOS-Attack
ICMP;75;4324;255393;64;DDOS-Attack
TCP;197;46;2676;255;Normal
UDP;80;1000;60244;64;DDOS-Attack
TCP;771;76;4498;64;Normal
ICMP;62;1000;64672;64;DDOS-Attack
UDP;50;500;28161;64;DDOS-Attack
ICMP;61;1000;60980;64;DDOS-Attack
ICMP;83;1000;64066;64;DDOS-Attack
ICMP;74;1000;64963;64;DDOS-Attack
UDP;512;72;4120;128;Normal
TCP;64;6325;383173;64;DDOS-Attack
TCP;887;1;25;32;Normal
TCP;719;38;2369;128;Normal
TCP;738;280;16604;64;Normal
ICMP;60;1000;55446;64;DDOS-Attack
ICMP;84;1395;79223;64;DDOS-Attack
TCP;167;90;5403;64;Normal
UDP;53;1499;90677;64;DDOS-Attack
ICMP;43;4994;298577;64;DDOS-Attack
UDP;69;8930;539197;64;DDOS-Attack
TCP;345;55;3204;64;Normal
